earthquake,earthquakeLabel,location
http://www.wikidata.org/entity/Q52637836,"May 4, 2018 Azores Islands Region earthquake",Point(-33.821 36.339)
http://www.wikidata.org/entity/Q60318109,Q60318109,Point(-75.048 -37.773)
http://www.wikidata.org/entity/Q60318153,Q60318153,Point(-71.617 -34.903)
http://www.wikidata.org/entity/Q60318122,Q60318122,Point(-96.752 35.553)
http://www.wikidata.org/entity/Q47069660,1732 Irpinia earthquake,Point(15.15 41.08)
http://www.wikidata.org/entity/Q60315793,Q60315793,Point(-80.804 19.004)
http://www.wikidata.org/entity/Q59488615,Q59488615,Point(124.148 39.887)
http://www.wikidata.org/entity/Q60314958,"M 4.1 earthquake in San Francisco Bay area, California",Point(-121.799 37.481)
http://www.wikidata.org/entity/Q60234732,1555 Üsküb earthquake,Point(21.4 41.95)
http://www.wikidata.org/entity/Q59488615,Q59488615,Point(124.075 38.831666666)
http://www.wikidata.org/entity/Q45171488,2017 earthquake in Silesia,Point(18.22 49.91)
http://www.wikidata.org/entity/Q60317737,Q60317737,Point(128.723 -7.217)
http://www.wikidata.org/entity/Q60317689,Q60317689,Point(-116.591 32.242)
http://www.wikidata.org/entity/Q52640364,2018 Hawaii earthquake,Point(-155.032 19.37)
http://www.wikidata.org/entity/Q55600396,1780 Tabriz earthquake,Point(46.0 38.2)
http://www.wikidata.org/entity/Q47109186,1702 Irpinia and Benevento earthquake,Point(14.989 41.121)
http://www.wikidata.org/entity/Q55697800,2017 Komandorski Islands earthquake,Point(168.857 54.443)
http://www.wikidata.org/entity/Q50822774,1466 Irpinia earthquake,Point(15.334 40.766)
http://www.wikidata.org/entity/Q54982580,Q54982580,Point(11.465025 43.933183333)
http://www.wikidata.org/entity/Q43283075,Q43283075,Point(95.02 29.75)
http://www.wikidata.org/entity/Q55600341,1170 Syria earthquake,Point(36.5 35.1)
http://www.wikidata.org/entity/Q50178713,2018 Papua New Guinea earthquake,Point(142.766 -6.149)
http://www.wikidata.org/entity/Q60317868,Q60317868,Point(130.703 42.587)
http://www.wikidata.org/entity/Q51627589,Q51627589,Point(-2.9367 36.78)
http://www.wikidata.org/entity/Q47756250,2018 Hualien earthquake,Point(121.653 24.174)
http://www.wikidata.org/entity/Q43861629,1046 Middle Adige Earthquake,Point(11.067 45.83333)
http://www.wikidata.org/entity/Q55694855,1604 Quanzhou earthquake,Point(117.24 23.54)
http://www.wikidata.org/entity/Q60315808,Q60315808,Point(-117.526 32.049)
http://www.wikidata.org/entity/Q60315207,Q60315207,Point(-90.132 13.728)
http://www.wikidata.org/entity/Q47144124,Q47144124,Point(6.751 53.363)
http://www.wikidata.org/entity/Q60318115,Q60318115,Point(-71.828 -33.422)
http://www.wikidata.org/entity/Q55974069,5 August 2018 Lombok earthquake,Point(116.452 -8.287)
http://www.wikidata.org/entity/Q60318093,Q60318093,Point(-91.26 15.967)
http://www.wikidata.org/entity/Q60314869,Q60314869,Point(-14.695 -58.173)
http://www.wikidata.org/entity/Q60315092,Q60315092,Point(-117.023 33.932)
http://www.wikidata.org/entity/Q44533886,1817 Arnedo and Prejano earthquake,Point(-2.1715 42.2002)
http://www.wikidata.org/entity/Q58792780,Q58792780,Point(167.947 -19.702)
http://www.wikidata.org/entity/Q56256214,August 2018 Fiji earthquake,Point(-178.111 -18.178)
http://www.wikidata.org/entity/Q58791260,Q58791260,Point(-179.802 -23.407)
http://www.wikidata.org/entity/Q60314791,Q60314791,Point(157.487 -8.726)
http://www.wikidata.org/entity/Q56216480,Q56216480,Point(-178.153 -18.113)
http://www.wikidata.org/entity/Q60317538,Q60317538,Point(-124.961 40.412)
http://www.wikidata.org/entity/Q50869542,2018 Drosato earthquake,Point(22.86 41.22)
http://www.wikidata.org/entity/Q57400750,Q57400750,Point(-10.0 36.5)
http://www.wikidata.org/entity/Q50821436,1561 Vallo di Diano earthquake,Point(15.492 40.514)
http://www.wikidata.org/entity/Q60315088,Q60315088,Point(-97.25 35.576)
http://www.wikidata.org/entity/Q55080471,2018 Osaka earthquake,Point(135.606 34.834)
http://www.wikidata.org/entity/Q56768333,2018 Sulawesi earthquake and tsunami,Point(119.85 -0.18)
http://www.wikidata.org/entity/Q48809824,1517 Irpinia earthquake,Point(15.21 41.012)
http://www.wikidata.org/entity/Q56976152,2018 Haiti earthquake,Point(-72.975 20.041)
http://www.wikidata.org/entity/Q50746907,1853 Irpinia earthquake,Point(15.215 40.818)
http://www.wikidata.org/entity/Q55137540,1936 State Line earthquake,Point(-118.496 45.992)
http://www.wikidata.org/entity/Q59195578,Kermanshah 2018 earthquake,Point(45.74 34.304)
http://www.wikidata.org/entity/Q60285231,518 Scupi earthquake,Point(21.391944444 42.016666666)
http://www.wikidata.org/entity/Q58771803,Q58771803,Point(168.14 -19.661)
http://www.wikidata.org/entity/Q47161142,2018 Swan Islands earthquake,Point(-83.52 17.469)
http://www.wikidata.org/entity/Q50364456,1646 Gargano earthquake,Point(15.938 41.874)
http://www.wikidata.org/entity/Q56483720,2018 Hokkaido Eastern Iburi earthquake,Point(142.006666666 42.69)
http://www.wikidata.org/entity/Q56224430,2018 Venezuela earthquake,Point(-62.911 10.739)
http://www.wikidata.org/entity/Q5927653,Q5927653,Point(-98.359 16.749)
http://www.wikidata.org/entity/Q5941021,Q5941021,Point(49.799 36.636)
http://www.wikidata.org/entity/Q5932250,Q5932250,Point(159.812 -9.873)
http://www.wikidata.org/entity/Q5928885,Q5928885,Point(80.845 29.504)
http://www.wikidata.org/entity/Q5937161,Q5937161,Point(125.993 12.54)
http://www.wikidata.org/entity/Q5926781,Q5926781,Point(-67.912 -23.977)
http://www.wikidata.org/entity/Q5935219,1968 Aegean Sea earthquake,Point(24.957 39.368)
http://www.wikidata.org/entity/Q5937164,Q5937164,Point(71.62 34.872)
http://www.wikidata.org/entity/Q5934267,Q5934267,Point(146.226 -6.062)
http://www.wikidata.org/entity/Q5941136,Q5941136,Point(40.024 38.562)
http://www.wikidata.org/entity/Q5929515,Q5929515,Point(121.68 14.575)
http://www.wikidata.org/entity/Q5936397,Q5936397,Point(112.219 40.217)
http://www.wikidata.org/entity/Q5926595,Q5926595,Point(-68.862 -20.407)
http://www.wikidata.org/entity/Q5930951,1954 Chlef earthquake,Point(1.594 36.274)
http://www.wikidata.org/entity/Q5931401,1965 La Ligua earthquake,Point(-71.1 -32.418)
http://www.wikidata.org/entity/Q5930228,Q5930228,Point(162.696 56.355)
http://www.wikidata.org/entity/Q5928188,Q5928188,Point(54.462 27.407)
http://www.wikidata.org/entity/Q5940559,Q5940559,Point(-78.103 -4.843)
http://www.wikidata.org/entity/Q5937456,1989 Gissar earthquake,Point(68.694 38.465)
http://www.wikidata.org/entity/Q5930368,Q5930368,Point(-73.032 6.747)
http://www.wikidata.org/entity/Q5930559,1940 Shakotan earthquake,Point(139.678 44.561)
http://www.wikidata.org/entity/Q5935844,1966 Chile earthquake,Point(-70.55 -25.494)
http://www.wikidata.org/entity/Q5931660,Q5931660,Point(-97.154 17.445)
http://www.wikidata.org/entity/Q5932447,1943 Ovalle earthquake,Point(-71.475 -31.432)
http://www.wikidata.org/entity/Q5940289,Q5940289,Point(122.939 7.249)
http://www.wikidata.org/entity/Q5930069,Q5930069,Point(-104.224 19.373)
http://www.wikidata.org/entity/Q5933013,1956 Amorgos earthquake,Point(25.957 36.6664)
http://www.wikidata.org/entity/Q5938328,Q5938328,Point(-84.759 10.679)
http://www.wikidata.org/entity/Q5926471,1959 Coatzacoalcos earthquake,Point(-94.416 18.22)
http://www.wikidata.org/entity/Q5930754,1940 Lima and Callao Earthquake,Point(-77.487 -11.094)
http://www.wikidata.org/entity/Q5931448,1969 Alaşehir earthquake,Point(28.546 38.515)
http://www.wikidata.org/entity/Q5936061,Q5936061,Point(-90.562 14.943)
http://www.wikidata.org/entity/Q5939543,Q5939543,Point(67.785 36.607)
http://www.wikidata.org/entity/Q5926694,Q5926694,Point(-77.322 -2.839)
http://www.wikidata.org/entity/Q5926395,Q5926395,Point(-72.676 -37.665)
http://www.wikidata.org/entity/Q5928270,1926 earthquake off Kos,Point(26.795 36.681)
http://www.wikidata.org/entity/Q5931406,Q5931406,Point(-97.739 16.519)
http://www.wikidata.org/entity/Q5928427,Q5928427,Point(22.659 41.34)
http://www.wikidata.org/entity/Q5929840,Q5929840,Point(54.528 27.861)
http://www.wikidata.org/entity/Q5930413,Q5930413,Point(-96.107 16.142)
http://www.wikidata.org/entity/Q5933027,1968 Inangahua earthquake,Point(172.02 -41.659)
http://www.wikidata.org/entity/Q5930609,Q5930609,Point(94.719 5.316)
http://www.wikidata.org/entity/Q5932447,1943 Ovalle earthquake,Point(-72.0 -30.75)
http://www.wikidata.org/entity/Q5927409,1957 earthquake off Rhodes,Point(28.699 36.405)
http://www.wikidata.org/entity/Q5930130,November 1960 Peru earthquake,Point(-80.918 -6.775)
http://www.wikidata.org/entity/Q5933135,Q5933135,Point(41.208 11.875)
http://www.wikidata.org/entity/Q5927495,Q5927495,Point(96.43 17.86)
http://www.wikidata.org/entity/Q5936217,Q5936217,Point(-99.726 16.872)
http://www.wikidata.org/entity/Q5941189,Q5941189,Point(126.729 8.337)
http://www.wikidata.org/entity/Q5927338,Q5927338,Point(73.416 35.919)
http://www.wikidata.org/entity/Q5935897,Q5935897,Point(-103.907 19.419)
http://www.wikidata.org/entity/Q5929426,Q5929426,Point(122.218 24.401)
http://www.wikidata.org/entity/Q5931708,Q5931708,Point(25.717 42.329)
http://www.wikidata.org/entity/Q5929202,Q5929202,Point(104.596 -5.226)
http://www.wikidata.org/entity/Q5929290,Q5929290,Point(78.961 28.565)
http://www.wikidata.org/entity/Q5941198,Q5941198,Point(98.953 24.57)
http://www.wikidata.org/entity/Q5930754,1940 Lima and Callao Earthquake,Point(-79.0 -11.033333333)
http://www.wikidata.org/entity/Q5934603,Q5934603,Point(-99.741 16.96)
http://www.wikidata.org/entity/Q5940115,1975 Hawaii earthquake,Point(-155.002 19.333)
http://www.wikidata.org/entity/Q5927586,Q5927586,Point(-75.051 -11.841)
http://www.wikidata.org/entity/Q5934170,Q5934170,Point(125.805 0.493)
http://www.wikidata.org/entity/Q5932361,Q5932361,Point(96.286 5.121)
http://www.wikidata.org/entity/Q5926393,Q5926393,Point(-70.252 -17.227)
http://www.wikidata.org/entity/Q5932096,Q5932096,Point(40.445 39.568)
http://www.wikidata.org/entity/Q5938027,Q5938027,Point(-77.688 7.747)
http://www.wikidata.org/entity/Q5936355,Q5936355,Point(32.463 41.86)
http://www.wikidata.org/entity/Q5928140,Q5928140,Point(67.607 35.155)
http://www.wikidata.org/entity/Q5941117,Q5941117,Point(50.652 34.587)
http://www.wikidata.org/entity/Q5933762,Q5933762,Point(150.653 46.737)
http://www.wikidata.org/entity/Q5936370,Q5936370,Point(100.581 31.398)
http://www.wikidata.org/entity/Q5932093,Q5932093,Point(161.11 -11.117)
http://www.wikidata.org/entity/Q5930132,Q5930132,Point(-74.798 2.849)
http://www.wikidata.org/entity/Q5930074,Q5930074,Point(-76.352 5.173)
http://www.wikidata.org/entity/Q5930612,1956 Sagaing earthquake,Point(95.781 22.178)
http://www.wikidata.org/entity/Q5932177,Q5932177,Point(-81.093 -5.906)
http://www.wikidata.org/entity/Q5931483,Q5931483,Point(19.386 -33.268)
http://www.wikidata.org/entity/Q5934665,Q5934665,Point(20.532 41.386)
http://www.wikidata.org/entity/Q5936600,Q5936600,Point(-92.536 15.573)
http://www.wikidata.org/entity/Q5934793,Q5934793,Point(-76.352 -12.299)
http://www.wikidata.org/entity/Q5930994,Q5930994,Point(121.63 15.791)
http://www.wikidata.org/entity/Q5928191,Q5928191,Point(-68.938 -25.375)
http://www.wikidata.org/entity/Q5935426,Q5935426,Point(47.867 34.29)
http://www.wikidata.org/entity/Q5934926,Q5934926,Point(113.017 -8.965)
http://www.wikidata.org/entity/Q5936033,Q5936033,Point(-71.076 -32.601)
http://www.wikidata.org/entity/Q5933984,1968 Sulawesi earthquake,Point(119.802 0.157)
http://www.wikidata.org/entity/Q5929620,Q5929620,Point(121.577 23.965)
http://www.wikidata.org/entity/Q5935395,Q5935395,Point(122.269 22.632)
http://www.wikidata.org/entity/Q5928757,1933 Kos earthquake,Point(27.292 36.751)
http://www.wikidata.org/entity/Q5938789,Q5938789,Point(44.068 13.887)
http://www.wikidata.org/entity/Q5940118,Q5940118,Point(-77.653 0.048)
http://www.wikidata.org/entity/Q5940922,Q5940922,Point(-101.647 17.802)
http://www.wikidata.org/entity/Q5927980,Q5927980,Point(69.681 36.278)
http://www.wikidata.org/entity/Q5927264,Q5927264,Point(-72.242 -16.625)
http://www.wikidata.org/entity/Q5932096,Q5932096,Point(40.38 39.54)
http://www.wikidata.org/entity/Q5940490,Q5940490,Point(94.722 5.723)
http://www.wikidata.org/entity/Q5927656,Q5927656,Point(-77.086 -5.61)
http://www.wikidata.org/entity/Q5931663,1964 Manyas earthquake,Point(28.206 40.203)
http://www.wikidata.org/entity/Q5931342,Q5931342,Point(53.675 36.556)
http://www.wikidata.org/entity/Q5931948,Burdur earthquake 1971,Point(30.0802229 37.6302754)
http://www.wikidata.org/entity/Q5936954,Q5936954,Point(122.787 13.372)
http://www.wikidata.org/entity/Q5941358,Q5941358,Point(121.621 32.621)
http://www.wikidata.org/entity/Q5941329,Q5941329,Point(-77.094 -5.982)
http://www.wikidata.org/entity/Q5942605,Q5942605,Point(146.02 -5.889)
http://www.wikidata.org/entity/Q5943007,Q5943007,Point(74.654 35.517)
http://www.wikidata.org/entity/Q5943234,Q5943234,Point(-70.0 -19.09)
http://www.wikidata.org/entity/Q5942334,Q5942334,Point(126.282 1.065)
http://www.wikidata.org/entity/Q5942206,Q5942206,Point(69.011 36.148)
http://www.wikidata.org/entity/Q5943144,1999 Aïn Témouchent earthquake,Point(-1.281 35.321)
http://www.wikidata.org/entity/Q5942213,Q5942213,Point(-76.217 4.805)
http://www.wikidata.org/entity/Q5942000,Q5942000,Point(-71.574 -15.679)
http://www.wikidata.org/entity/Q5941771,1989 Chenoua earthquake,Point(2.448 36.788)
http://www.wikidata.org/entity/Q5942486,1986 Kalamata earthquake,Point(22.176 37.014)
http://www.wikidata.org/entity/Q5943234,Q5943234,Point(-69.991 -19.022)
http://www.wikidata.org/entity/Q5942096,Q5942096,Point(81.092 29.598)
http://www.wikidata.org/entity/Q5941751,Q5941751,Point(-96.591 16.01)
http://www.wikidata.org/entity/Q5942346,Q5942346,Point(95.127 25.149)
http://www.wikidata.org/entity/Q5941718,Q5941718,Point(123.337 5.293)
http://www.wikidata.org/entity/Q5941767,Q5941767,Point(55.885 37.733)
http://www.wikidata.org/entity/Q5942328,Q5942328,Point(59.976 32.457)
http://www.wikidata.org/entity/Q5943111,Q5943111,Point(-70.563 -26.535)
http://www.wikidata.org/entity/Q5942111,1990 Vrancea earthquakes,Point(26.668 45.841)
http://www.wikidata.org/entity/Q5942892,2004 Nabire earthquake,Point(135.404 -3.609)
http://www.wikidata.org/entity/Q5942587,Q5942587,Point(122.857 1.186)
http://www.wikidata.org/entity/Q5941582,Q5941582,Point(49.646 32.139)
http://www.wikidata.org/entity/Q5941425,Q5941425,Point(-83.123 8.717)
http://www.wikidata.org/entity/Q5941827,Q5941827,Point(-102.756 18.219)
http://www.wikidata.org/entity/Q5941548,Q5941548,Point(59.155 33.802)
http://www.wikidata.org/entity/Q5942157,Q5942157,Point(40.812 39.93)
http://www.wikidata.org/entity/Q5942576,Q5942576,Point(66.331 28.925)
http://www.wikidata.org/entity/Q5942358,Q5942358,Point(119.727 -3.776)
http://www.wikidata.org/entity/Q5941784,1981 Gulf of Corinth earthquakes,Point(22.934 38.222)
http://www.wikidata.org/entity/Q5941752,1999 Luzon earthquake,Point(119.74 15.766)
http://www.wikidata.org/entity/Q5942461,Q5942461,Point(75.633 32.913)
http://www.wikidata.org/entity/Q5943183,Q5943183,Point(-77.881 -2.75)
http://www.wikidata.org/entity/Q5942505,Q5942505,Point(-70.161 -24.388)
http://www.wikidata.org/entity/Q5943211,Q5943211,Point(101.29 25.975)
http://www.wikidata.org/entity/Q5942729,Q5942729,Point(151.045 -5.599)
http://www.wikidata.org/entity/Q5942801,Q5942801,Point(114.5 41.083)
http://www.wikidata.org/entity/Q5942978,Q5942978,Point(51.88 29.501)
http://www.wikidata.org/entity/Q5942026,Q5942026,Point(-77.229 -6.016)
http://www.wikidata.org/entity/Q5941261,Q5941261,Point(104.181 32.492)
http://www.wikidata.org/entity/Q5941326,Q5941326,Point(99.931 31.907)
http://www.wikidata.org/entity/Q5942566,1979 Yapen earthquake,Point(136.94 -1.679)
http://www.wikidata.org/entity/Q5942653,Q5942653,Point(154.999 -6.518)
http://www.wikidata.org/entity/Q5941889,1979 Bali earthquake,Point(115.75 -8.49)
http://www.wikidata.org/entity/Q5941736,Q5941736,Point(135.538 -3.615)
http://www.wikidata.org/entity/Q5942951,Q5942951,Point(-28.626 38.65)
http://www.wikidata.org/entity/Q5942024,Q5942024,Point(151.86 -5.54)
http://www.wikidata.org/entity/Q5941714,Q5941714,Point(-73.074 -33.134)
http://www.wikidata.org/entity/Q5941396,1983 Guinea earthquake,Point(-13.529 11.866)
http://www.wikidata.org/entity/Q5942484,Q5942484,Point(92.891 24.641)
http://www.wikidata.org/entity/Q5942508,Q5942508,Point(103.123 36.427)
http://www.wikidata.org/entity/Q5943078,Q5943078,Point(71.317 33.377)
http://www.wikidata.org/entity/Q5943056,1999 Ambrym earthquake,Point(168.214 -16.423)
http://www.wikidata.org/entity/Q5943123,Q5943123,Point(-0.106 35.52)
http://www.wikidata.org/entity/Q5941991,Q5941991,Point(121.899 11.76)
http://www.wikidata.org/entity/Q5942052,1979 Petatlán earthquake,Point(-101.276 17.813)
http://www.wikidata.org/entity/Q5941661,Q5941661,Point(125.3 -8.062)
http://www.wikidata.org/entity/Q5942627,1995 Aigio earthquake,Point(22.283 38.401)
http://www.wikidata.org/entity/Q5941710,Q5941710,Point(108.252 -7.656)
http://www.wikidata.org/entity/Q5942179,Q5942179,Point(115.949 -8.207)
http://www.wikidata.org/entity/Q5941379,Q5941379,Point(101.052 27.605)
http://www.wikidata.org/entity/Q5942478,Q5942478,Point(-92.645 14.717)
http://www.wikidata.org/entity/Q5942412,1979 Tumaco earthquake,Point(-79.358 1.598)
http://www.wikidata.org/entity/Q5941612,Q5941612,Point(59.741 33.918)
http://www.wikidata.org/entity/Q5942616,Q5942616,Point(56.393 27.609)
http://www.wikidata.org/entity/Q5943168,Q5943168,Point(69.417 35.959)
http://www.wikidata.org/entity/Q5942383,Q5942383,Point(73.594 35.693)
http://www.wikidata.org/entity/Q5941724,Q5941724,Point(122.327 16.773)
http://www.wikidata.org/entity/Q5941487,Q5941487,Point(122.075 23.247)
http://www.wikidata.org/entity/Q5942216,Q5942216,Point(70.738 36.372)
http://www.wikidata.org/entity/Q5941949,1983 Popayán earthquake,Point(-76.686 2.461)
http://www.wikidata.org/entity/Q5942915,Q5942915,Point(52.264 35.953)
http://www.wikidata.org/entity/Q5941880,Q5941880,Point(43.979 39.766)
http://www.wikidata.org/entity/Q5943163,Q5943163,Point(55.462 28.251)
http://www.wikidata.org/entity/Q5941820,Q5941820,Point(115.788 -8.31)
http://www.wikidata.org/entity/Q5942171,Q5942171,Point(44.066 36.52)
http://www.wikidata.org/entity/Q5941867,Q5941867,Point(100.245 35.986)
http://www.wikidata.org/entity/Q5943100,Q5943100,Point(-78.737 -1.036)
http://www.wikidata.org/entity/Q5941422,Q5941422,Point(139.918 -4.517)
http://www.wikidata.org/entity/Q5941930,Q5941930,Point(136.049 -4.13)
http://www.wikidata.org/entity/Q5942890,Q5942890,Point(160.731 -9.965)
http://www.wikidata.org/entity/Q5943238,1998 Aiquile earthquake,Point(-65.431 -17.731)
http://www.wikidata.org/entity/Q5941510,Q5941510,Point(59.726 33.962)
http://www.wikidata.org/entity/Q5942021,Q5942021,Point(-72.527 8.117)
http://www.wikidata.org/entity/Q5943181,1983 Luzon earthquake,Point(120.86 18.231)
http://www.wikidata.org/entity/Q5942464,Q5942464,Point(31.271 38.573)
http://www.wikidata.org/entity/Q5941962,Q5941962,Point(-72.658 -16.39)
http://www.wikidata.org/entity/Q5942823,Q5942823,Point(115.213 35.206)
http://www.wikidata.org/entity/Q5942788,Q5942788,Point(70.896 36.19)
http://www.wikidata.org/entity/Q5942426,Q5942426,Point(-71.785 -13.41)
http://www.wikidata.org/entity/Q5942331,Q5942331,Point(-72.077 -17.543)
http://www.wikidata.org/entity/Q5941519,Q5941519,Point(59.472 33.897)
http://www.wikidata.org/entity/Q5942155,Q5942155,Point(121.574 23.901)
http://www.wikidata.org/entity/Q5941333,Q5941333,Point(119.241 31.452)
http://www.wikidata.org/entity/Q5943166,Q5943166,Point(99.196 21.966)
http://www.wikidata.org/entity/Q5942217,Q5942217,Point(70.486 35.121)
http://www.wikidata.org/entity/Q5943065,Q5943065,Point(147.689 -6.088)
http://www.wikidata.org/entity/Q5941573,Terremoto de Pica de 1976,Point(-68.919 -20.52)
http://www.wikidata.org/entity/Q5941680,Q5941680,Point(95.964 2.768)
http://www.wikidata.org/entity/Q60329772,Q60329772,Point(141.474 12.487)
http://www.wikidata.org/entity/Q60329033,Q60329033,Point(145.999 11.143)
http://www.wikidata.org/entity/Q60329614,Q60329614,Point(146.822 -5.486)
http://www.wikidata.org/entity/Q60320571,Q60320571,Point(-115.774 32.594)
http://www.wikidata.org/entity/Q60329692,Q60329692,Point(-110.391 43.596)
http://www.wikidata.org/entity/Q60329790,Q60329790,Point(141.429 12.273)
http://www.wikidata.org/entity/Q60328619,Q60328619,Point(-115.911 32.705)
http://www.wikidata.org/entity/Q60329325,Q60329325,Point(123.519 6.218)
http://www.wikidata.org/entity/Q60383377,Q60383377,Point(-150.219 61.115)
http://www.wikidata.org/entity/Q60389890,Q60389890,Point(-84.293 10.211)
http://www.wikidata.org/entity/Q60329803,Q60329803,Point(148.342 -5.692)
http://www.wikidata.org/entity/Q60329642,Q60329642,Point(-178.649 51.423)
http://www.wikidata.org/entity/Q60328145,Q60328145,Point(-84.206 9.331)
http://www.wikidata.org/entity/Q60329509,Q60329509,Point(126.213 1.239)
http://www.wikidata.org/entity/Q60329070,Q60329070,Point(-73.31 -38.067)
http://www.wikidata.org/entity/Q60319511,Q60319511,Point(-72.878 -36.227)
http://www.wikidata.org/entity/Q60330453,Q60330453,Point(-175.87 51.451)
http://www.wikidata.org/entity/Q60320374,Q60320374,Point(-115.26 32.3)
http://www.wikidata.org/entity/Q60327580,Q60327580,Point(-117.604 32.204)
http://www.wikidata.org/entity/Q60329109,Q60329109,Point(-77.41 39.261)
http://www.wikidata.org/entity/Q60346562,Q60346562,Point(70.774 36.443)
http://www.wikidata.org/entity/Q60321084,Q60321084,Point(-111.09 41.703)
http://www.wikidata.org/entity/Q60328580,Q60328580,Point(141.625 37.372)
http://www.wikidata.org/entity/Q60327997,Q60327997,Point(93.471 11.132)
http://www.wikidata.org/entity/Q60329298,Q60329298,Point(123.259 6.776)
http://www.wikidata.org/entity/Q60327543,Q60327543,Point(-74.352 -13.928)
http://www.wikidata.org/entity/Q60318184,Q60318184,Point(-71.868 -33.412)
http://www.wikidata.org/entity/Q60319028,Q60319028,Point(-68.328 -22.227)
http://www.wikidata.org/entity/Q60329171,Q60329171,Point(150.712 -5.902)
http://www.wikidata.org/entity/Q60389676,Q60389676,Point(125.154 24.27)
http://www.wikidata.org/entity/Q60346216,Q60346216,Point(169.818 -20.671)
http://www.wikidata.org/entity/Q60329130,Q60329130,Point(-169.848 52.876)
http://www.wikidata.org/entity/Q60389364,Q60389364,Point(-149.512 62.854)
http://www.wikidata.org/entity/Q60320479,Q60320479,Point(-71.025 -33.387)
http://www.wikidata.org/entity/Q60328806,Q60328806,Point(142.369 39.697)
http://www.wikidata.org/entity/Q60319252,Q60319252,Point(-118.082 33.992)
http://www.wikidata.org/entity/Q60328991,Q60328991,Point(-150.505 61.805)
http://www.wikidata.org/entity/Q60327404,Q60327404,Point(-115.797 32.682)
http://www.wikidata.org/entity/Q60319115,Q60319115,Point(-73.257 -36.217)
http://www.wikidata.org/entity/Q60319442,Q60319442,Point(92.831 13.667)
http://www.wikidata.org/entity/Q60327565,Q60327565,Point(-35.924 35.336)
http://www.wikidata.org/entity/Q60328553,Q60328553,Point(-116.416 33.383)
http://www.wikidata.org/entity/Q60327399,Q60327399,Point(-70.547 -18.058)
http://www.wikidata.org/entity/Q60319037,Q60319037,Point(-73.374 -36.665)
http://www.wikidata.org/entity/Q60346131,Q60346131,Point(-179.306 -15.879)
http://www.wikidata.org/entity/Q60326224,Q60326224,Point(-72.969 -37.529)
http://www.wikidata.org/entity/Q60327057,Q60327057,Point(-73.454 -38.072)
http://www.wikidata.org/entity/Q60326933,Q60326933,Point(-177.65 60.478)
http://www.wikidata.org/entity/Q60327464,Q60327464,Point(-115.825 32.66)
http://www.wikidata.org/entity/Q60326277,Q60326277,Point(123.623 22.18)
http://www.wikidata.org/entity/Q60321091,Q60321091,Point(-115.808 32.66)
http://www.wikidata.org/entity/Q60326884,Q60326884,Point(-177.877 60.473)
http://www.wikidata.org/entity/Q60329835,Q60329835,Point(65.647 -17.759)
http://www.wikidata.org/entity/Q60327381,Q60327381,Point(101.096 -4.054)
http://www.wikidata.org/entity/Q60320656,Q60320656,Point(-149.652 61.58)
http://www.wikidata.org/entity/Q60329052,Q60329052,Point(-68.216 -22.146)
http://www.wikidata.org/entity/Q60327518,Q60327518,Point(-84.302 9.247)
http://www.wikidata.org/entity/Q60327530,Q60327530,Point(-115.756 32.617)
http://www.wikidata.org/entity/Q60329719,Q60329719,Point(168.069 -17.541)
http://www.wikidata.org/entity/Q60328629,Q60328629,Point(136.484 -2.329)
http://www.wikidata.org/entity/Q60319071,Q60319071,Point(-115.296 -16.236)
http://www.wikidata.org/entity/Q60321036,Q60321036,Point(-115.758 32.675)
http://www.wikidata.org/entity/Q60327427,Q60327427,Point(-67.07 18.4)
http://www.wikidata.org/entity/Q60318172,Q60318172,Point(-73.36 -36.61)
http://www.wikidata.org/entity/Q60346435,Q60346435,Point(-115.198 32.048)
http://www.wikidata.org/entity/Q60328498,Q60328498,Point(91.936 7.881)
http://www.wikidata.org/entity/Q60328418,Q60328418,Point(-118.444 33.859)
http://www.wikidata.org/entity/Q60329671,Q60329671,Point(150.765 -5.746)
http://www.wikidata.org/entity/Q60319023,Q60319023,Point(167.227 -13.571)
http://www.wikidata.org/entity/Q60328969,Q60328969,Point(-116.475 33.417)
http://www.wikidata.org/entity/Q60330442,Q60330442,Point(141.514 12.234)
http://www.wikidata.org/entity/Q60346356,Q60346356,Point(-73.412 -37.034)
http://www.wikidata.org/entity/Q60329708,Q60329708,Point(-121.641 36.909)
http://www.wikidata.org/entity/Q60329223,Q60329223,Point(123.409 6.718)
http://www.wikidata.org/entity/Q60319081,Pichilemu earthquake (2010),Point(-71.891 -34.29)
http://www.wikidata.org/entity/Q60389925,Q60389925,Point(-97.32 35.192)
http://www.wikidata.org/entity/Q60327495,Q60327495,Point(-77.541 -5.083)
http://www.wikidata.org/entity/Q60389590,Q60389590,Point(133.76 -4.963)
http://www.wikidata.org/entity/Q60319392,Q60319392,Point(-70.821 -27.953)
http://www.wikidata.org/entity/Q60327412,Q60327412,Point(-119.04 34.084)
http://www.wikidata.org/entity/Q60327975,Q60327975,Point(166.643 -13.698)
http://www.wikidata.org/entity/Q60329371,Q60329371,Point(123.222 6.548)
http://www.wikidata.org/entity/Q60328637,Q60328637,Point(161.447 -10.627)
http://www.wikidata.org/entity/Q60319345,Q60319345,Point(120.071 13.827)
http://www.wikidata.org/entity/Q60389831,Q60389831,Point(-175.361 51.374)
http://www.wikidata.org/entity/Q60327590,Q60327590,Point(129.944 25.773)
