item,itemLabel,link,itemType
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q2462286,http://www.wikidata.org/entity/Q2462286
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q3275921,http://www.wikidata.org/entity/Q3275921
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q4703774,http://www.wikidata.org/entity/Q4703774
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q5100189,http://www.wikidata.org/entity/Q5100189
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q5968283,http://www.wikidata.org/entity/Q5968283
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q7630810,http://www.wikidata.org/entity/Q7630810
http://www.wikidata.org/entity/Q98844631,Sleepy Princess in the Demon Castle,http://www.wikidata.org/entity/Q9448725,http://www.wikidata.org/entity/Q9448725
http://www.wikidata.org/entity/Q98844631,Sleepy Princess in the Demon Castle,http://www.wikidata.org/entity/Q11548933,http://www.wikidata.org/entity/Q11548933
http://www.wikidata.org/entity/Q98844631,Sleepy Princess in the Demon Castle,http://www.wikidata.org/entity/Q11582498,http://www.wikidata.org/entity/Q11582498
http://www.wikidata.org/entity/Q11582498,"Сома, Коити",http://www.wikidata.org/entity/Q98844631,seiyu
http://www.wikidata.org/entity/Q2273472,"Хияма, Нобуюки",http://www.wikidata.org/entity/Q98836216,seiyu
http://www.wikidata.org/entity/Q1369247,"Эндо, Ая",http://www.wikidata.org/entity/Q98836216,seiyu
http://www.wikidata.org/entity/Q98844631,Sleepy Princess in the Demon Castle,http://www.wikidata.org/entity/Q17158231,http://www.wikidata.org/entity/Q17158231
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q16264591,http://www.wikidata.org/entity/Q16264591
http://www.wikidata.org/entity/Q237361,"Накахара, Маи",http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q16746698,http://www.wikidata.org/entity/Q16746698
http://www.wikidata.org/entity/Q98836216,Jujutsu Kaisen,http://www.wikidata.org/entity/Q17349748,http://www.wikidata.org/entity/Q17349748
http://www.wikidata.org/entity/Q1142853,"Хино, Сатоси",http://www.wikidata.org/entity/Q98836216,seiyu
http://www.wikidata.org/entity/Q1145291,"Намикава, Дайсукэ",http://www.wikidata.org/entity/Q98836216,seiyu
http://www.wikidata.org/entity/Q902038,Руми Окубо,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q4896220,"Тамару, Ацуси",http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q237361,http://www.wikidata.org/entity/Q237361
http://www.wikidata.org/entity/Q1153870,"Хатано, Ватару",http://www.wikidata.org/entity/Q98836216,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q902038,http://www.wikidata.org/entity/Q902038
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q984641,http://www.wikidata.org/entity/Q984641
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q1192799,http://www.wikidata.org/entity/Q1192799
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q1351599,http://www.wikidata.org/entity/Q1351599
http://www.wikidata.org/entity/Q1964086,"Исикава, Кайто",http://www.wikidata.org/entity/Q98844631,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q4896220,http://www.wikidata.org/entity/Q4896220
http://www.wikidata.org/entity/Q105826143,Karin Kagami,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q722363,"Нандзё, Ёсино",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98734286,Tomohiro Ōno,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q11457880,Aimi,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q38276329,Yuna Kamakura,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q19169001,"Сато, Хината",http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q47472827,http://www.wikidata.org/entity/Q47472827
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q22131362,http://www.wikidata.org/entity/Q22131362
http://www.wikidata.org/entity/Q22130196,"Хонъидзуми, Рина",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q81034341,Saeko Oku,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q30936574,Arisa Suzuki,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q52717243,http://www.wikidata.org/entity/Q52717243
http://www.wikidata.org/entity/Q79018067,Seika Hirose,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q27074165,http://www.wikidata.org/entity/Q27074165
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q55534197,http://www.wikidata.org/entity/Q55534197
http://www.wikidata.org/entity/Q22124400,"Мацуда, Рисаэ",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q55536620,"Оцука, Такэо",http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q30924111,http://www.wikidata.org/entity/Q30924111
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q62085427,http://www.wikidata.org/entity/Q62085427
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q35172349,http://www.wikidata.org/entity/Q35172349
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q56808711,http://www.wikidata.org/entity/Q56808711
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q38276329,http://www.wikidata.org/entity/Q38276329
http://www.wikidata.org/entity/Q11359321,"Уэмура, Юто",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q67503298,http://www.wikidata.org/entity/Q67503298
http://www.wikidata.org/entity/Q81034317,Yū Sakuragi,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q49524,http://www.wikidata.org/entity/Q49524
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q722363,http://www.wikidata.org/entity/Q722363
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q871452,http://www.wikidata.org/entity/Q871452
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q874605,http://www.wikidata.org/entity/Q874605
http://www.wikidata.org/entity/Q67498574,Hazuki Hoshino,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q41799403,Risa Kubota,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q55534197,Risa Tsumugi,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q9076955,"Сато, Такуя",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q66828412,Aiko Ninomiya,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q55536620,http://www.wikidata.org/entity/Q55536620
http://www.wikidata.org/entity/Q28685785,"Акао, Хикару",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q67503298,Kanon Shizaki,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q52717243,Yuka Nishio,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q64782601,http://www.wikidata.org/entity/Q64782601
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q22124400,http://www.wikidata.org/entity/Q22124400
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q22130196,http://www.wikidata.org/entity/Q22130196
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q66828412,http://www.wikidata.org/entity/Q66828412
http://www.wikidata.org/entity/Q23948704,Yūka Amemiya,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q23948704,http://www.wikidata.org/entity/Q23948704
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q23948732,http://www.wikidata.org/entity/Q23948732
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q97590111,http://www.wikidata.org/entity/Q97590111
http://www.wikidata.org/entity/Q28193360,Yūko Ōno,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q871452,"Сакура, Аянэ",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q28193360,http://www.wikidata.org/entity/Q28193360
http://www.wikidata.org/entity/Q35172349,Yukina Tsutsumi,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q28685785,http://www.wikidata.org/entity/Q28685785
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q30936574,http://www.wikidata.org/entity/Q30936574
http://www.wikidata.org/entity/Q30924111,"Кодзакаи, Юриэ",http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q62085427,Reo Kurachi,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q105826143,http://www.wikidata.org/entity/Q105826143
http://www.wikidata.org/entity/Q64782601,Takuya Nakashima,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q97590111,Haruka Mimura,http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q41799403,http://www.wikidata.org/entity/Q41799403
http://www.wikidata.org/entity/Q22131362,"Томита, Мию",http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q17686837,"Такаги, Мию",http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q53844631,Iori Saeki,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q44941661,http://www.wikidata.org/entity/Q44941661
http://www.wikidata.org/entity/Q56808711,Chiaki Kobayashi,http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q48765539,http://www.wikidata.org/entity/Q48765539
http://www.wikidata.org/entity/Q47472827,"Коидзуми, Моэка",http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q50286740,http://www.wikidata.org/entity/Q50286740
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q50640670,http://www.wikidata.org/entity/Q50640670
http://www.wikidata.org/entity/Q48765539,"Сасахара, Ю",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q53844631,http://www.wikidata.org/entity/Q53844631
http://www.wikidata.org/entity/Q98844655,Talentless Nana,http://www.wikidata.org/entity/Q98734286,http://www.wikidata.org/entity/Q98734286
http://www.wikidata.org/entity/Q16264369,"Ивата, Харуки",http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q9003804,"Маэсима, Ами",http://www.wikidata.org/entity/Q98844728,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q67498574,http://www.wikidata.org/entity/Q67498574
http://www.wikidata.org/entity/Q17158528,"Саито, Сома",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q44941661,Tomomi Mineuchi,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q553835,http://www.wikidata.org/entity/Q553835
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q1142853,http://www.wikidata.org/entity/Q1142853
http://www.wikidata.org/entity/Q553835,"Оно, Юки",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q9003804,http://www.wikidata.org/entity/Q9003804
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q11457880,http://www.wikidata.org/entity/Q11457880
http://www.wikidata.org/entity/Q50640670,Live Mukai,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q16264369,http://www.wikidata.org/entity/Q16264369
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q9076955,http://www.wikidata.org/entity/Q9076955
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q79018067,http://www.wikidata.org/entity/Q79018067
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q17686837,http://www.wikidata.org/entity/Q17686837
http://www.wikidata.org/entity/Q1142853,"Хино, Сатоси",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q11359321,http://www.wikidata.org/entity/Q11359321
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q11411149,http://www.wikidata.org/entity/Q11411149
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q81034289,http://www.wikidata.org/entity/Q81034289
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q81034317,http://www.wikidata.org/entity/Q81034317
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q81034341,http://www.wikidata.org/entity/Q81034341
http://www.wikidata.org/entity/Q98844728,D4DJ First Mix,http://www.wikidata.org/entity/Q19169001,http://www.wikidata.org/entity/Q19169001
http://www.wikidata.org/entity/Q49524,"Ханадзава, Кана",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q23948732,"Ито, Харука",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q98905001,Moriarty the Patriot,http://www.wikidata.org/entity/Q17158528,http://www.wikidata.org/entity/Q17158528
http://www.wikidata.org/entity/Q81034289,Yukimi Hayase,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q11411149,"Фурукава, Макото",http://www.wikidata.org/entity/Q98905001,seiyu
http://www.wikidata.org/entity/Q874605,"Уэсака, Сумирэ",http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q50286740,Yukari Anzai,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q27074165,Yūki Inoue,http://www.wikidata.org/entity/Q98844655,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q236715,http://www.wikidata.org/entity/Q236715
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q242014,http://www.wikidata.org/entity/Q242014
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q498632,http://www.wikidata.org/entity/Q498632
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q520669,http://www.wikidata.org/entity/Q520669
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1041912,http://www.wikidata.org/entity/Q1041912
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1041924,http://www.wikidata.org/entity/Q1041924
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1076849,http://www.wikidata.org/entity/Q1076849
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1153870,http://www.wikidata.org/entity/Q1153870
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1199055,http://www.wikidata.org/entity/Q1199055
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1206700,http://www.wikidata.org/entity/Q1206700
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q1372804,http://www.wikidata.org/entity/Q1372804
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q2539458,http://www.wikidata.org/entity/Q2539458
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q2736157,http://www.wikidata.org/entity/Q2736157
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q3268048,http://www.wikidata.org/entity/Q3268048
http://www.wikidata.org/entity/Q66365004,Yūko Natsuyoshi,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q5356263,http://www.wikidata.org/entity/Q5356263
http://www.wikidata.org/entity/Q49566,"Кавасуми, Аяко",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q9351342,http://www.wikidata.org/entity/Q9351342
http://www.wikidata.org/entity/Q1204576,"Такэтацу, Аяна",http://www.wikidata.org/entity/Q98915260,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q11035745,http://www.wikidata.org/entity/Q11035745
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q11454795,http://www.wikidata.org/entity/Q11454795
http://www.wikidata.org/entity/Q520669,"Ооцука, Хотю",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q17993659,http://www.wikidata.org/entity/Q17993659
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q20038446,http://www.wikidata.org/entity/Q20038446
http://www.wikidata.org/entity/Q27866123,Sayumi Watabe,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q23948704,http://www.wikidata.org/entity/Q23948704
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q27866123,http://www.wikidata.org/entity/Q27866123
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q28193360,http://www.wikidata.org/entity/Q28193360
http://www.wikidata.org/entity/Q1187078,"Каяно, Ай",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q11584776,"Исигами, Сидзука",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q1192799,http://www.wikidata.org/entity/Q1192799
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q1204576,http://www.wikidata.org/entity/Q1204576
http://www.wikidata.org/entity/Q5356263,"Сингаки, Тарусукэ",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q1076849,"Судзуки, Тацухиса",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q55532483,Yui Ninomiya,http://www.wikidata.org/entity/Q98915260,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q41698621,http://www.wikidata.org/entity/Q41698621
http://www.wikidata.org/entity/Q11454795,"Миямото, Юмэ",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q11469493,http://www.wikidata.org/entity/Q11469493
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q44941661,http://www.wikidata.org/entity/Q44941661
http://www.wikidata.org/entity/Q1320826,"Утияма, Коки",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q48763264,http://www.wikidata.org/entity/Q48763264
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q17160365,http://www.wikidata.org/entity/Q17160365
http://www.wikidata.org/entity/Q957795,"Мацуока, Ёсицугу",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q1343793,"Хонго, Каната",http://www.wikidata.org/entity/Q98915749,seiyu
http://www.wikidata.org/entity/Q3268048,"Эгути, Такуя",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q3268048,"Эгути, Такуя",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q56259856,http://www.wikidata.org/entity/Q56259856
http://www.wikidata.org/entity/Q81034376,Yōko Nakayama,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q23948704,Yūka Amemiya,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q62085447,http://www.wikidata.org/entity/Q62085447
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q30947298,http://www.wikidata.org/entity/Q30947298
http://www.wikidata.org/entity/Q28193360,Yūko Ōno,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q11469493,"Ямамура, Хибику",http://www.wikidata.org/entity/Q98915260,seiyu
http://www.wikidata.org/entity/Q98915140,The Misfit of Demon King Academy,http://www.wikidata.org/entity/Q66365004,http://www.wikidata.org/entity/Q66365004
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q322979,http://www.wikidata.org/entity/Q322979
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q901835,http://www.wikidata.org/entity/Q901835
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q957795,http://www.wikidata.org/entity/Q957795
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q1187078,http://www.wikidata.org/entity/Q1187078
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q1320826,http://www.wikidata.org/entity/Q1320826
http://www.wikidata.org/entity/Q20038446,"Асахина, Мадока",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q3268048,http://www.wikidata.org/entity/Q3268048
http://www.wikidata.org/entity/Q322979,"Утияма, Юми",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q5968283,http://www.wikidata.org/entity/Q5968283
http://www.wikidata.org/entity/Q1199055,"Окиаю, Рётаро",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915381,Rainbow Days,http://www.wikidata.org/entity/Q11584776,http://www.wikidata.org/entity/Q11584776
http://www.wikidata.org/entity/Q1206700,Тэцу Инада,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q2539458,"Тэрасома, Масаки",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915260,Peter Grill and the Philosopher's Time,http://www.wikidata.org/entity/Q55532483,http://www.wikidata.org/entity/Q55532483
http://www.wikidata.org/entity/Q498632,"Какума, Ай",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q873885,Фумиё Кохината,http://www.wikidata.org/entity/Q98915749,seiyu
http://www.wikidata.org/entity/Q2736157,"Исихара, Каори",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q56259856,Sayumi Suzushiro,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q30947298,"Уэхара, Акари",http://www.wikidata.org/entity/Q98915260,seiyu
http://www.wikidata.org/entity/Q5968283,"Симадзаки, Нобунага",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q1192799,Хиро Симоно,http://www.wikidata.org/entity/Q98915260,seiyu
http://www.wikidata.org/entity/Q901835,"Цуда, Минами",http://www.wikidata.org/entity/Q98915381,seiyu
http://www.wikidata.org/entity/Q236715,"Косимидзу, Ами",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q81783491,Mizuki Yamamoto,http://www.wikidata.org/entity/Q98908262,seiyu
http://www.wikidata.org/entity/Q41698621,"Кусуноки, Томори",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q44941661,Tomomi Mineuchi,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q11035745,"Мацумото, Синобу",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915749,Inuyashiki,http://www.wikidata.org/entity/Q284653,http://www.wikidata.org/entity/Q284653
http://www.wikidata.org/entity/Q242014,"Тоёсаки, Аки",http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q62085447,Riho Sugiyama,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98915749,Inuyashiki,http://www.wikidata.org/entity/Q873885,http://www.wikidata.org/entity/Q873885
http://www.wikidata.org/entity/Q98915749,Inuyashiki,http://www.wikidata.org/entity/Q874605,http://www.wikidata.org/entity/Q874605
http://www.wikidata.org/entity/Q98915749,Inuyashiki,http://www.wikidata.org/entity/Q1343793,http://www.wikidata.org/entity/Q1343793
http://www.wikidata.org/entity/Q48763264,Нене Хиеда,http://www.wikidata.org/entity/Q98915140,seiyu
http://www.wikidata.org/entity/Q98908262,Lapis Re:Lights,http://www.wikidata.org/entity/Q81034376,http://www.wikidata.org/entity/Q81034376
