seiyu,seiyuLabel,bDate
http://www.wikidata.org/entity/Q51763739,アマンダ・リー,1992-03-13T00:00:00Z
http://www.wikidata.org/entity/Q3142364,Tōru Furusawa,1962-08-03T00:00:00Z
http://www.wikidata.org/entity/Q66365022,Nozomi Kasuga,1995-06-30T00:00:00Z
http://www.wikidata.org/entity/Q4346479,پول ستشرير,1970-06-01T00:00:00Z
http://www.wikidata.org/entity/Q4355640,Richard Cansino,1953-09-10T00:00:00Z
http://www.wikidata.org/entity/Q4497850,Hirokazu Hiramatsu,1960-02-29T00:00:00Z
http://www.wikidata.org/entity/Q7067425,Nozomi Masu,1980-07-26T00:00:00Z
http://www.wikidata.org/entity/Q7273848,R. Martin Klein,1957-05-11T00:00:00Z
http://www.wikidata.org/entity/Q1342948,Hiroki Uchi,1986-09-10T00:00:00Z
http://www.wikidata.org/entity/Q1449438,Mick Wingert,1974-07-04T00:00:00Z
http://www.wikidata.org/entity/Q7499481,長谷川静香,1988-09-16T00:00:00Z
http://www.wikidata.org/entity/Q9077831,Saori Yumiba,1977-11-25T00:00:00Z
http://www.wikidata.org/entity/Q9146748,Taichi Saotome,1991-09-24T00:00:00Z
http://www.wikidata.org/entity/Q9206889,Gin Maeda,1944-02-21T00:00:00Z
http://www.wikidata.org/entity/Q10298639,Hōka Kinoshita,1964-01-24T00:00:00Z
http://www.wikidata.org/entity/Q11388770,Raishin Kodama,1948-05-17T00:00:00Z
http://www.wikidata.org/entity/Q11410375,Keiko Tomochika,1944-07-22T00:00:00Z
http://www.wikidata.org/entity/Q11603541,Sanae Shinohara,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11637610,Shin'ichi Karube,1962-10-08T00:00:00Z
http://www.wikidata.org/entity/Q11666682,Marie Iitoyo,1998-01-05T00:00:00Z
http://www.wikidata.org/entity/Q11667640,Kuniko Kashii,1929-03-04T00:00:00Z
http://www.wikidata.org/entity/Q11676096,鶴田忍,1946-02-14T00:00:00Z
http://www.wikidata.org/entity/Q6444668,كونيهيرو كاواموتو,1975-09-01T00:00:00Z
http://www.wikidata.org/entity/Q9048540,Nanase Hoshii,1988-11-14T00:00:00Z
http://www.wikidata.org/entity/Q11384359,Miyuki Satō,1988-10-24T00:00:00Z
http://www.wikidata.org/entity/Q11447594,Keiji Himeno,1966-05-17T00:00:00Z
http://www.wikidata.org/entity/Q11485591,Akio Hirose,1962-01-17T00:00:00Z
http://www.wikidata.org/entity/Q11539580,شوتا موريشيما,1983-08-13T00:00:00Z
http://www.wikidata.org/entity/Q11549485,Ryūji Mizuno,1952-02-02T00:00:00Z
http://www.wikidata.org/entity/Q3543788,كريس ادجيرلى,1969-08-06T00:00:00Z
http://www.wikidata.org/entity/Q15730346,Toshihiko Kojima,1940-08-10T00:00:00Z
http://www.wikidata.org/entity/Q4964979,بريان پاليرمو,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16265078,Miina Obata,1986-02-08T00:00:00Z
http://www.wikidata.org/entity/Q16770010,Mitsuaki Kanuka,1980-02-05T00:00:00Z
http://www.wikidata.org/entity/Q3544084,Masami Hisamoto,1958-07-09T00:00:00Z
http://www.wikidata.org/entity/Q1058963,Sosuke Ikematsu,1990-07-09T00:00:00Z
http://www.wikidata.org/entity/Q5203522,D. C. Douglas,1966-02-02T00:00:00Z
http://www.wikidata.org/entity/Q5389145,Erin Fitzgerald,1972-09-21T00:00:00Z
http://www.wikidata.org/entity/Q17159894,Keiko Sugiura,1987-09-02T00:00:00Z
http://www.wikidata.org/entity/Q17218093,Yoshiaki Hasegawa,1984-10-21T00:00:00Z
http://www.wikidata.org/entity/Q17223137,Erii Yamazaki,1997-11-20T00:00:00Z
http://www.wikidata.org/entity/Q17230347,Takuya Masumoto,1983-03-19T00:00:00Z
http://www.wikidata.org/entity/Q18225569,石井マーク,1991-11-21T00:00:00Z
http://www.wikidata.org/entity/Q20040859,Yusuke Suda,1988-12-24T00:00:00Z
http://www.wikidata.org/entity/Q20042552,Jun'ya Hirano,1987-11-20T00:00:00Z
http://www.wikidata.org/entity/Q7685130,Tara Sands,1974-09-20T00:00:00Z
http://www.wikidata.org/entity/Q7685130,Tara Sands,1975-09-20T00:00:00Z
http://www.wikidata.org/entity/Q6782727,Masato Yamanouchi,1929-04-03T00:00:00Z
http://www.wikidata.org/entity/Q1197189,Gorō Inagaki,1973-12-08T00:00:00Z
http://www.wikidata.org/entity/Q271426,Pamela Adlon,1966-07-09T00:00:00Z
http://www.wikidata.org/entity/Q11339672,مايكل يورتشاك,1971-12-20T00:00:00Z
http://www.wikidata.org/entity/Q11488499,Atsushi Gotō,1957-02-28T00:00:00Z
http://www.wikidata.org/entity/Q11488547,Jun'ichi Gotō,1979-10-04T00:00:00Z
http://www.wikidata.org/entity/Q11673971,Ken Uo,1965-07-13T00:00:00Z
http://www.wikidata.org/entity/Q17159457,Azuki Shibuya,1993-08-11T00:00:00Z
http://www.wikidata.org/entity/Q18701167,Yū Kitada,1987-12-28T00:00:00Z
http://www.wikidata.org/entity/Q23948942,八重畑由希音,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1999174,Norio Minorikawa,1944-08-22T00:00:00Z
http://www.wikidata.org/entity/Q2339676,Anzu Nagai,1992-09-19T00:00:00Z
http://www.wikidata.org/entity/Q355344,Dwight Schultz,1947-11-24T00:00:00Z
http://www.wikidata.org/entity/Q30922796,Ayumi Nagao,1975-01-11T00:00:00Z
http://www.wikidata.org/entity/Q725387,Masami Kurumada,1953-12-06T00:00:00Z
http://www.wikidata.org/entity/Q852021,Ken Takeuchi,1978-02-20T00:00:00Z
http://www.wikidata.org/entity/Q7677974,Takeharu Kunimoto,1960-11-01T00:00:00Z
http://www.wikidata.org/entity/Q9007714,Jun'ichi Miyake,1980-01-13T00:00:00Z
http://www.wikidata.org/entity/Q10855018,يوتا كاسويا,1985-12-25T00:00:00Z
http://www.wikidata.org/entity/Q1013868,Arihiro Hase,1965-04-22T00:00:00Z
http://www.wikidata.org/entity/Q11399377,Kōji Katō,1969-04-26T00:00:00Z
http://www.wikidata.org/entity/Q11468962,"Ямамото, Кэйити",1968-02-23T00:00:00Z
http://www.wikidata.org/entity/Q11483709,Minoru Hirano,1937-12-01T00:00:00Z
http://www.wikidata.org/entity/Q11505083,Nanami Hinata,1997-09-09T00:00:00Z
http://www.wikidata.org/entity/Q11662691,Gō Aoba,1969-10-19T00:00:00Z
http://www.wikidata.org/entity/Q11383006,Kaoru Sakura,1990-09-29T00:00:00Z
http://www.wikidata.org/entity/Q17220486,Kyōka Moriya,1995-05-22T00:00:00Z
http://www.wikidata.org/entity/Q22124818,آي فوريهاتا,1994-02-19T00:00:00Z
http://www.wikidata.org/entity/Q2307887,Mari Iijima,1963-05-18T00:00:00Z
http://www.wikidata.org/entity/Q23948853,Yui Fukuo,1994-04-25T00:00:00Z
http://www.wikidata.org/entity/Q4388638,Kunihiko Yasui,1960-12-12T00:00:00Z
http://www.wikidata.org/entity/Q60986805,Kawaida Natsumi,1996-02-18T00:00:00Z
http://www.wikidata.org/entity/Q64783590,Mai Kanno,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104538828,Kanata Aikawa,2004-10-20T00:00:00Z
http://www.wikidata.org/entity/Q3276455,Akiji Kobayashi,1930-09-06T00:00:00Z
http://www.wikidata.org/entity/Q11231276,MC RYU,1968-08-11T00:00:00Z
http://www.wikidata.org/entity/Q11364223,Rina Nakayama,1984-04-04T00:00:00Z
http://www.wikidata.org/entity/Q28064919,Aina Aiba,1988-10-17T00:00:00Z
http://www.wikidata.org/entity/Q3859639,Miyuki Ueda,1944-06-02T00:00:00Z
http://www.wikidata.org/entity/Q64783118,Hina Suguta,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96713888,Raychell,1985-01-13T00:00:00Z
http://www.wikidata.org/entity/Q3544601,Atsuko Takahata,1954-10-11T00:00:00Z
http://www.wikidata.org/entity/Q4207975,Katsuo Nakamura,1938-04-23T00:00:00Z
http://www.wikidata.org/entity/Q9017664,Megumi Nasu,1978-07-27T00:00:00Z
http://www.wikidata.org/entity/Q11274459,Sami Nabeo,1939-05-02T00:00:00Z
http://www.wikidata.org/entity/Q11275008,Mone Kamishiraishi,1998-01-27T00:00:00Z
http://www.wikidata.org/entity/Q4411657,Toshihiko Nakajima,1962-08-12T00:00:00Z
http://www.wikidata.org/entity/Q262878,Yu Aoi,1985-08-17T00:00:00Z
http://www.wikidata.org/entity/Q11399306,Masayuki Katō,1932-01-29T00:00:00Z
http://www.wikidata.org/entity/Q11477332,Shunsuke Shima,1932-01-21T00:00:00Z
http://www.wikidata.org/entity/Q4817802,Atsushi Ii,1939-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5675587,Harue Akagi,1924-03-14T00:00:00Z
http://www.wikidata.org/entity/Q6414395,Kinto Tamura,1928-09-29T00:00:00Z
http://www.wikidata.org/entity/Q11477454,Kinshirō Iwao,1911-09-24T00:00:00Z
http://www.wikidata.org/entity/Q850695,Kie Kitano,1991-03-15T00:00:00Z
http://www.wikidata.org/entity/Q901772,Masahiro Takashima,1965-10-29T00:00:00Z
http://www.wikidata.org/entity/Q11369769,Akiko Kuno,1950-08-24T00:00:00Z
http://www.wikidata.org/entity/Q11422885,Yoshinori Sonobe,1977-07-07T00:00:00Z
http://www.wikidata.org/entity/Q3959629,Shirō Saitō,1956-08-31T00:00:00Z
http://www.wikidata.org/entity/Q185421,Takashi Miike,1960-08-24T00:00:00Z
http://www.wikidata.org/entity/Q621012,Apphia Yu,1986-10-08T00:00:00Z
http://www.wikidata.org/entity/Q621012,Apphia Yu,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5675959,Haruo Satō,1961-09-19T00:00:00Z
http://www.wikidata.org/entity/Q5770125,Hiroe Oka,1971-06-08T00:00:00Z
http://www.wikidata.org/entity/Q6366279,كاورو موروتا,1971-09-26T00:00:00Z
http://www.wikidata.org/entity/Q6385018,Keith Silverstein,1970-12-24T00:00:00Z
http://www.wikidata.org/entity/Q371574,جريج فينلي,1984-12-22T00:00:00Z
http://www.wikidata.org/entity/Q8062654,Yōko Sasaki,1975-01-02T00:00:00Z
http://www.wikidata.org/entity/Q8190812,Rie Kanda,1978-06-16T00:00:00Z
http://www.wikidata.org/entity/Q466963,Tetsuko Kuroyanagi,1933-08-09T00:00:00Z
http://www.wikidata.org/entity/Q1323467,Mao Inoue,1987-01-09T00:00:00Z
http://www.wikidata.org/entity/Q1342961,Haruma Miura,1990-04-05T00:00:00Z
http://www.wikidata.org/entity/Q550784,لورن گرین,1915-02-12T00:00:00Z
http://www.wikidata.org/entity/Q552945,ايلين كوين,1971-06-28T00:00:00Z
http://www.wikidata.org/entity/Q44395271,Yuya Hozumi,1993-12-14T00:00:00Z
http://www.wikidata.org/entity/Q617105,Ayaka Sasaki,1996-06-11T00:00:00Z
http://www.wikidata.org/entity/Q876726,Cam Clarke,1957-11-06T00:00:00Z
http://www.wikidata.org/entity/Q902758,Takeshi Maeda,1975-01-10T00:00:00Z
http://www.wikidata.org/entity/Q2357671,ميكي ساكاي,1978-02-21T00:00:00Z
http://www.wikidata.org/entity/Q1343793,Kanata Hongō,1990-11-15T00:00:00Z
http://www.wikidata.org/entity/Q2664045,Shiho Niiyama,1970-03-21T00:00:00Z
http://www.wikidata.org/entity/Q130236,Yūki Masuda,1979-09-12T00:00:00Z
http://www.wikidata.org/entity/Q1054384,Suguru Inoue,1981-12-04T00:00:00Z
http://www.wikidata.org/entity/Q5361682,Eiichirō Tokumoto,1981-10-01T00:00:00Z
http://www.wikidata.org/entity/Q6147164,Jamie Marchi,1977-10-08T00:00:00Z
http://www.wikidata.org/entity/Q1625979,Jennifer Weiß,1985-05-18T00:00:00Z
http://www.wikidata.org/entity/Q1691280,Jodie Blank,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2144837,Arisa Komiya,1994-02-05T00:00:00Z
http://www.wikidata.org/entity/Q3544325,Rio Sasaki,2002-03-25T00:00:00Z
http://www.wikidata.org/entity/Q3546843,Sandayū Dokumamushi,1936-03-31T00:00:00Z
http://www.wikidata.org/entity/Q3548229,Arata Furuta,1965-12-03T00:00:00Z
http://www.wikidata.org/entity/Q11360768,Yoshiyuki Shimozuma,1977-03-27T00:00:00Z
http://www.wikidata.org/entity/Q3980246,Takako Ohta,1967-08-13T00:00:00Z
http://www.wikidata.org/entity/Q4355834,جيسيكا بوون,1984-05-14T00:00:00Z
http://www.wikidata.org/entity/Q11411112,Tomomutsu Furukawa,1954-08-05T00:00:00Z
http://www.wikidata.org/entity/Q6782273,Masaaki Ōkura,1961-11-05T00:00:00Z
http://www.wikidata.org/entity/Q13938,Grey DeLisle,1973-08-24T00:00:00Z
http://www.wikidata.org/entity/Q11466543,Saki Yamakita,1991-02-28T00:00:00Z
http://www.wikidata.org/entity/Q11543410,Saeri Yokota,1962-08-07T00:00:00Z
http://www.wikidata.org/entity/Q5360159,Norito Yashima,1970-09-27T00:00:00Z
http://www.wikidata.org/entity/Q6782486,Masako Sugaya,1937-08-21T00:00:00Z
http://www.wikidata.org/entity/Q202801,Vanessa Williams,1963-03-18T00:00:00Z
http://www.wikidata.org/entity/Q211144,Ellen Burstyn,1932-12-07T00:00:00Z
http://www.wikidata.org/entity/Q7340401,Rob Mungle,1967-10-19T00:00:00Z
http://www.wikidata.org/entity/Q7340401,Rob Mungle,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8062702,Yū Sugimoto,1975-01-29T00:00:00Z
http://www.wikidata.org/entity/Q11671682,Rie Takahashi,t2354526424
http://www.wikidata.org/entity/Q13560523,Morgan Garrett,1985-09-04T00:00:00Z
http://www.wikidata.org/entity/Q11384351,Biichi Satō,1977-09-22T00:00:00Z
http://www.wikidata.org/entity/Q543221,Miki Imai,1963-04-14T00:00:00Z
http://www.wikidata.org/entity/Q11645565,Shinji Nomura,1947-03-16T00:00:00Z
http://www.wikidata.org/entity/Q15820155,Inken Baxmeier,1988-01-20T00:00:00Z
http://www.wikidata.org/entity/Q16263993,Maki Izawa,1962-11-29T00:00:00Z
http://www.wikidata.org/entity/Q17129925,ميو كوبوتا,1995-01-31T00:00:00Z
http://www.wikidata.org/entity/Q721273,ريتشارد إيان كوكس,1973-10-03T00:00:00Z
http://www.wikidata.org/entity/Q223110,John C. Reilly,1965-05-24T00:00:00Z
http://www.wikidata.org/entity/Q11463759,Hisanori Koyatsu,1973-03-31T00:00:00Z
http://www.wikidata.org/entity/Q11605231,Yuka Akanami,1983-01-10T00:00:00Z
http://www.wikidata.org/entity/Q11647956,Jun Konno,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11648535,Ryohei Suzuki,1983-03-29T00:00:00Z
http://www.wikidata.org/entity/Q16232634,ناتالي هوفر,1989-08-07T00:00:00Z
http://www.wikidata.org/entity/Q16233557,Patrick M. Seymour,1990-02-27T00:00:00Z
http://www.wikidata.org/entity/Q17209690,Seria Fukagawa,1995-09-26T00:00:00Z
http://www.wikidata.org/entity/Q231726,Hailee Steinfeld,1996-12-11T00:00:00Z
http://www.wikidata.org/entity/Q233365,Catherine O'Hara,1954-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1017313,Yurika Hino,1963-01-16T00:00:00Z
http://www.wikidata.org/entity/Q17158971,Azusa Satō,1990-01-08T00:00:00Z
http://www.wikidata.org/entity/Q17388685,Michelle Rojas,1987-12-16T00:00:00Z
http://www.wikidata.org/entity/Q19959526,Anna Gamburg,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21621075,Amber Lee Connors,1991-04-09T00:00:00Z
http://www.wikidata.org/entity/Q22125396,Kanako Takatsuki,1993-09-25T00:00:00Z
http://www.wikidata.org/entity/Q22125424,Anju Inami,1996-02-07T00:00:00Z
http://www.wikidata.org/entity/Q22125454,إيكا كوباياشي,1993-10-23T00:00:00Z
http://www.wikidata.org/entity/Q22128308,شوكا سايتو,1996-08-16T00:00:00Z
http://www.wikidata.org/entity/Q22130121,Rikako Aida,1992-08-08T00:00:00Z
http://www.wikidata.org/entity/Q21087713,Murakami Nijiro,1997-03-17T00:00:00Z
http://www.wikidata.org/entity/Q23948704,Yūka Amemiya,1994-06-30T00:00:00Z
http://www.wikidata.org/entity/Q253909,ناناكو ماتسوشيا,1973-10-13T00:00:00Z
http://www.wikidata.org/entity/Q1135347,Toshirō Yanagiba,1961-01-03T00:00:00Z
http://www.wikidata.org/entity/Q1137010,Mieko Harada,1958-12-26T00:00:00Z
http://www.wikidata.org/entity/Q55532483,Yui Ninomiya,2001-09-06T00:00:00Z
http://www.wikidata.org/entity/Q22130840,Nanaka Suwa,1994-11-02T00:00:00Z
http://www.wikidata.org/entity/Q22958134,Sarah Wiedenheft,1993-07-03T00:00:00Z
http://www.wikidata.org/entity/Q28788936,Josefin Hagen,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30588962,Morgan Berry,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q33113625,Jamie Lee Blank,1994-05-19T00:00:00Z
http://www.wikidata.org/entity/Q48702227,Laurine Betz,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q49798622,Jasmin Arnoldt,1982-06-25T00:00:00Z
http://www.wikidata.org/entity/Q80992320,Jeannie Tirado,1990-07-19T00:00:00Z
http://www.wikidata.org/entity/Q438492,مايكل فوريست,1929-04-17T00:00:00Z
http://www.wikidata.org/entity/Q267359,أشلي جونسون,1983-08-09T00:00:00Z
http://www.wikidata.org/entity/Q269716,ամերիկացի դերասանուհի,1993-07-01T00:00:00Z
http://www.wikidata.org/entity/Q83028172,Megan Shipman,1972-02-27T00:00:00Z
http://www.wikidata.org/entity/Q83171828,Tina Haseney,1977-08-22T00:00:00Z
http://www.wikidata.org/entity/Q280098,Geena Davis,1956-01-21T00:00:00Z
http://www.wikidata.org/entity/Q439939,Kiernan Shipka,1999-11-10T00:00:00Z
http://www.wikidata.org/entity/Q986241,Naozumi Takahashi,1971-12-06T00:00:00Z
http://www.wikidata.org/entity/Q468509,Sarah Natochenny,1987-09-20T00:00:00Z
http://www.wikidata.org/entity/Q508926,Sara Takatsuki,1997-08-10T00:00:00Z
http://www.wikidata.org/entity/Q544465,Kathy Bates,1948-06-28T00:00:00Z
http://www.wikidata.org/entity/Q738476,Susumu Terajima,1963-11-12T00:00:00Z
http://www.wikidata.org/entity/Q773512,بوب بيرغن,1964-03-08T00:00:00Z
http://www.wikidata.org/entity/Q871576,Kasumi Arimura,1993-02-13T00:00:00Z
http://www.wikidata.org/entity/Q3545206,Takatoshi Kaneko,1978-01-17T00:00:00Z
http://www.wikidata.org/entity/Q1060133,Hitomi Kuroki,1960-10-05T00:00:00Z
http://www.wikidata.org/entity/Q5411772,Nicole Oliver,1970-02-22T00:00:00Z
http://www.wikidata.org/entity/Q6912282,Morio Kazama,1949-04-26T00:00:00Z
http://www.wikidata.org/entity/Q7627267,Stan Hart,1952-03-28T00:00:00Z
http://www.wikidata.org/entity/Q7693448,Ted Lewis,1969-10-18T00:00:00Z
http://www.wikidata.org/entity/Q11254552,Ayaka Shimizu,1987-12-19T00:00:00Z
http://www.wikidata.org/entity/Q11261370,Jun Ōsuka,1979-05-24T00:00:00Z
http://www.wikidata.org/entity/Q11367121,Kazuhiro Nakaya,1979-02-13T00:00:00Z
http://www.wikidata.org/entity/Q7914934,Vanilla Yamazaki,1978-01-15T00:00:00Z
http://www.wikidata.org/entity/Q11623434,Yūki Fujiwara,1981-04-24T00:00:00Z
http://www.wikidata.org/entity/Q1620971,ジェームズ・シー,1962-12-18T00:00:00Z
http://www.wikidata.org/entity/Q2000425,Osamu Kobayashi,1934-11-22T00:00:00Z
http://www.wikidata.org/entity/Q17217372,Keiko Watanabe,1987-03-29T00:00:00Z
http://www.wikidata.org/entity/Q2285386,Марк Томпсон,1975-05-20T00:00:00Z
http://www.wikidata.org/entity/Q2356030,جيسكا ديكيتشو,1980-06-10T00:00:00Z
http://www.wikidata.org/entity/Q30922810,Arisa Aihara,1995-11-29T00:00:00Z
http://www.wikidata.org/entity/Q30924111,Yurie Kozakai,1995-07-06T00:00:00Z
http://www.wikidata.org/entity/Q48764554,Mayu Mineda,1997-11-28T00:00:00Z
http://www.wikidata.org/entity/Q57314549,Aya Yamane,1997-04-02T00:00:00Z
http://www.wikidata.org/entity/Q11555587,يوى هاتانو,1987-09-18T00:00:00Z
http://www.wikidata.org/entity/Q65600537,آي فيروز,1993-07-06T00:00:00Z
http://www.wikidata.org/entity/Q67498648,村井美里,1995-10-02T00:00:00Z
http://www.wikidata.org/entity/Q79736981,Marina Yabūchi,1992-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3273243,Ryōko Moriyama,1948-01-18T00:00:00Z
http://www.wikidata.org/entity/Q3544674,Toshie Negishi,1954-02-03T00:00:00Z
http://www.wikidata.org/entity/Q3723136,إليسا غابرييلي,1959-07-03T00:00:00Z
http://www.wikidata.org/entity/Q4974460,Amanda Renberg,1987-06-09T00:00:00Z
http://www.wikidata.org/entity/Q5017895,Caitlin Glass,1981-11-16T00:00:00Z
http://www.wikidata.org/entity/Q2893838,Patricia Ja Lee,1975-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3546217,Hiroshi Izawa,1955-09-04T00:00:00Z
http://www.wikidata.org/entity/Q3548283,Minoru Uchida,1927-03-18T00:00:00Z
http://www.wikidata.org/entity/Q6060442,چان رابسون,1954-06-14T00:00:00Z
http://www.wikidata.org/entity/Q9016731,Non,1993-07-13T00:00:00Z
http://www.wikidata.org/entity/Q11373201,يوشيو اينو,1979-07-06T00:00:00Z
http://www.wikidata.org/entity/Q11379439,Kumiko Itō,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11427857,Kōzō Dōzaka,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11530062,Mayu Matsuoka,1995-02-16T00:00:00Z
http://www.wikidata.org/entity/Q11532537,Masaaki Itatori,1965-10-17T00:00:00Z
http://www.wikidata.org/entity/Q11542117,تومويوكي هيجوتشي,1984-11-13T00:00:00Z
http://www.wikidata.org/entity/Q11622613,Saeko Zōgō,1984-08-13T00:00:00Z
http://www.wikidata.org/entity/Q22123661,Natsumi Hioka,1991-07-15T00:00:00Z
http://www.wikidata.org/entity/Q28692218,Natsumi Murakami,1995-09-07T00:00:00Z
http://www.wikidata.org/entity/Q35567820,Hinaki Yano,1997-03-05T00:00:00Z
http://www.wikidata.org/entity/Q102231693,Liyuu,1997-01-09T00:00:00Z
http://www.wikidata.org/entity/Q104180874,Naomi Payton,2003-07-01T00:00:00Z
http://www.wikidata.org/entity/Q104181268,Sayuri Date,2002-09-30T00:00:00Z
http://www.wikidata.org/entity/Q1058521,Arisa Noto,1988-12-26T00:00:00Z
http://www.wikidata.org/entity/Q3870205,نايومي واكاباياشي,1975-11-02T00:00:00Z
http://www.wikidata.org/entity/Q11588051,Masako Isobe,1957-05-14T00:00:00Z
http://www.wikidata.org/entity/Q11616308,Shion Wakayama,1998-02-10T00:00:00Z
http://www.wikidata.org/entity/Q11649171,Misaki Suzuki,1990-02-03T00:00:00Z
http://www.wikidata.org/entity/Q11650602,Makiko Nabei,1981-02-13T00:00:00Z
http://www.wikidata.org/entity/Q5386105,Eric Bauza,1979-12-07T00:00:00Z
http://www.wikidata.org/entity/Q5716554,Henrik Ståhl,1975-07-31T00:00:00Z
http://www.wikidata.org/entity/Q16336231,Rui Tanabe,1997-05-23T00:00:00Z
http://www.wikidata.org/entity/Q6009678,Andreas Nilsson,1964-07-05T00:00:00Z
http://www.wikidata.org/entity/Q6120300,Sota Fukushi,1993-05-30T00:00:00Z
http://www.wikidata.org/entity/Q6201645,Jimmy Zoppi,1954-03-08T00:00:00Z
http://www.wikidata.org/entity/Q6380740,Kayzie Rogers,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6849459,Мики Келли,1972-11-14T00:00:00Z
http://www.wikidata.org/entity/Q6849459,Мики Келли,1973-11-14T00:00:00Z
http://www.wikidata.org/entity/Q7087952,Oliver Wyman,1964-04-30T00:00:00Z
http://www.wikidata.org/entity/Q7087952,Oliver Wyman,1966-07-20T00:00:00Z
http://www.wikidata.org/entity/Q20760484,Takuma Nagatuka,1991-10-04T00:00:00Z
http://www.wikidata.org/entity/Q11580070,Hiroshi Shirokuma,1979-08-04T00:00:00Z
http://www.wikidata.org/entity/Q11624257,Takayuki Fujimoto,1976-01-05T00:00:00Z
http://www.wikidata.org/entity/Q29515292,Kizuna AI,2016-06-30T00:00:00Z
http://www.wikidata.org/entity/Q11649856,Anna Hachimine,1989-07-19T00:00:00Z
http://www.wikidata.org/entity/Q11657409,Yōhei Azakami,1991-08-07T00:00:00Z
http://www.wikidata.org/entity/Q11495439,Yoshiya Naruke,1985-11-01T00:00:00Z
http://www.wikidata.org/entity/Q11521804,Hana Sugisaki,1997-10-02T00:00:00Z
http://www.wikidata.org/entity/Q11998175,Rodger Parsons,1943-10-19T00:00:00Z
http://www.wikidata.org/entity/Q25529,اريك ستيوارت,1967-10-18T00:00:00Z
http://www.wikidata.org/entity/Q48762060,Hikaru Tono,1996-03-05T00:00:00Z
http://www.wikidata.org/entity/Q59134513,Rena Hasegawa,2001-03-15T00:00:00Z
http://www.wikidata.org/entity/Q67821352,Rio Tsuchiya,1997-08-19T00:00:00Z
http://www.wikidata.org/entity/Q103784,Donald Sutherland,1935-07-17T00:00:00Z
http://www.wikidata.org/entity/Q9125044,Genki Ōkawa,1987-08-26T00:00:00Z
http://www.wikidata.org/entity/Q104061,Steve Buscemi,1957-12-13T00:00:00Z
http://www.wikidata.org/entity/Q11413381,Takuto Yoshinaga,1999-09-14T00:00:00Z
http://www.wikidata.org/entity/Q170572,Alec Baldwin,1958-04-03T00:00:00Z
http://www.wikidata.org/entity/Q193105,James Woods,1947-04-18T00:00:00Z
http://www.wikidata.org/entity/Q16146541,لوك الين جال,1984-11-06T00:00:00Z
http://www.wikidata.org/entity/Q873885,Fumiyo Kohinata,1954-01-23T00:00:00Z
http://www.wikidata.org/entity/Q26979576,Ruriko Noguchi,1995-07-06T00:00:00Z
http://www.wikidata.org/entity/Q27074165,Yūki Inoue,1995-01-23T00:00:00Z
http://www.wikidata.org/entity/Q38278910,Momoyo Koyama,1995-11-30T00:00:00Z
http://www.wikidata.org/entity/Q254205,Ming-Na Wen,1963-11-20T00:00:00Z
http://www.wikidata.org/entity/Q1040991,Saki Aibu,1985-06-20T00:00:00Z
http://www.wikidata.org/entity/Q310315,Ving Rhames,1959-05-12T00:00:00Z
http://www.wikidata.org/entity/Q5349224,إيجي ياناجيساوا,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q439446,佩里·吉爾賓,1961-05-27T00:00:00Z
http://www.wikidata.org/entity/Q15990694,Yuka Aisaka,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q873271,يوي كانو,1983-12-22T00:00:00Z
http://www.wikidata.org/entity/Q11467404,Rikako Yamaguchi,1988-03-30T00:00:00Z
http://www.wikidata.org/entity/Q11522859,Tomoko Murakami,1980-01-02T00:00:00Z
http://www.wikidata.org/entity/Q17223258,Mariko Higashiuchi,1989-12-23T00:00:00Z
http://www.wikidata.org/entity/Q2702252,Scott McNeil,1962-09-15T00:00:00Z
http://www.wikidata.org/entity/Q3276589,Venus Terzo,1967-10-17T00:00:00Z
http://www.wikidata.org/entity/Q106696095,Keisuke Takai,1992-08-18T00:00:00Z
http://www.wikidata.org/entity/Q2163710,Veronica Taylor,1965-12-04T00:00:00Z
http://www.wikidata.org/entity/Q11671590,Hidenori Takahashi,1983-12-07T00:00:00Z
http://www.wikidata.org/entity/Q2555359,مادى بلاوستين,1960-10-09T00:00:00Z
http://www.wikidata.org/entity/Q3416058,Rachael Lillis,1978-07-08T00:00:00Z
